,date_time,NE,Success Ratio of Message Transfer,Number of Received Error Answer Messages,Number of Initiated Error Answer Messages,Peak Load of CPU Usage of the Main Processor(%),Peak Memory Usage of the Main Processor(%),Peak Load of CPU Usage(%),Mean Ratio of the CPU Usage(%),Mean Load of CPU Usage(%)
12551,19/7/2020 3:45,vDRKPA,100,108122,2039,11,79,20,4,3
12552,19/7/2020 3:45,vDRHXA,100,108480,2064,15,80,41,5,3
12553,19/7/2020 4:00,vDRKPA,100,107296,1955,11,79,19,4,3
12554,19/7/2020 4:00,vDRHXA,100,107364,1964,14,80,41,4,3
12555,19/7/2020 4:15,vDRKPA,100,107621,2355,11,79,20,4,3
12556,19/7/2020 4:15,vDRHXA,100,108652,2368,14,80,41,5,3
12557,19/7/2020 4:30,vDRKPA,100,106056,2042,10,79,19,4,3
12558,19/7/2020 4:30,vDRHXA,100,106161,2004,14,80,41,4,3
12559,19/7/2020 4:45,vDRKPA,100,107585,2216,11,79,19,4,3
12560,19/7/2020 4:45,vDRHXA,100,107523,2185,14,80,41,4,3
12561,19/7/2020 5:00,vDRKPA,100,109476,2644,11,79,19,4,3
12562,19/7/2020 5:00,vDRHXA,100,110129,2656,14,80,41,4,3
12563,19/7/2020 5:15,vDRKPA,100,109101,2234,11,79,20,4,3
12564,19/7/2020 5:15,vDRHXA,100,108824,2240,14,80,41,5,3
12565,19/7/2020 5:30,vDRKPA,100,108501,2421,11,79,19,4,3
12566,19/7/2020 5:30,vDRHXA,100,107873,2405,14,80,41,5,3
12567,19/7/2020 5:45,vDRKPA,100,108981,2674,12,79,20,4,3
12568,19/7/2020 5:45,vDRHXA,100,109314,2683,14,80,41,5,3
12569,19/7/2020 6:00,vDRKPA,100,109887,2898,12,79,20,4,3
12570,19/7/2020 6:00,vDRHXA,100,110442,2908,15,80,43,5,3
12571,19/7/2020 6:15,vDRKPA,100,111355,2486,12,79,21,4,3
12572,19/7/2020 6:15,vDRHXA,100,111542,2503,15,80,43,5,3
12573,19/7/2020 6:30,vDRKPA,100,108649,2295,12,79,21,4,3
12574,19/7/2020 6:30,vDRHXA,100,109117,2271,16,80,44,5,3
12575,19/7/2020 6:45,vDRKPA,100,107606,1876,13,79,22,5,3
12576,19/7/2020 6:45,vDRHXA,100,107871,1893,16,80,45,5,3
12577,19/7/2020 7:00,vDRKPA,100,107697,1549,13,79,22,5,3
12578,19/7/2020 7:00,vDRHXA,100,108659,1605,18,80,47,5,3
12579,19/7/2020 7:15,vDRKPA,100,109882,1767,15,79,23,5,3
12580,19/7/2020 7:15,vDRHXA,100,109152,1760,19,80,48,6,4
12581,19/7/2020 7:30,vDRKPA,100,109616,1471,14,79,23,5,3
12582,19/7/2020 7:30,vDRHXA,100,109862,1443,19,80,49,6,4
12583,19/7/2020 7:45,vDRKPA,100,109356,1444,15,79,24,5,3
12584,19/7/2020 7:45,vDRHXA,100,110583,1437,20,80,50,6,4
12585,19/7/2020 8:00,vDRKPA,100,110357,1516,16,79,24,6,4
12586,19/7/2020 8:00,vDRHXA,100,110490,1495,21,80,51,6,4
12587,19/7/2020 8:15,vDRKPA,100,109772,1780,17,79,25,6,4
12588,19/7/2020 8:15,vDRHXA,100,110355,1760,22,80,53,6,4
12589,19/7/2020 8:30,vDRKPA,100,109514,1811,17,79,25,6,4
12590,19/7/2020 8:30,vDRHXA,100,110030,1791,22,80,52,6,4
12591,19/7/2020 8:45,vDRKPA,100,112116,1721,17,79,26,6,4
12592,19/7/2020 8:45,vDRHXA,100,112032,1727,23,80,53,7,4
12593,19/7/2020 9:00,vDRKPA,100,112607,1912,18,79,26,6,4
12594,19/7/2020 9:00,vDRHXA,100,113527,1902,23,80,53,7,4
12595,19/7/2020 9:15,vDRKPA,100,114069,2259,18,79,26,6,4
12596,19/7/2020 9:15,vDRHXA,100,114043,2284,24,80,54,7,4
12597,19/7/2020 9:30,vDRKPA,100,114683,1799,18,79,27,6,4
12598,19/7/2020 9:30,vDRHXA,100,113990,1840,24,80,54,7,4
12599,19/7/2020 9:45,vDRKPA,100,115270,2060,19,79,27,6,4
12600,19/7/2020 9:45,vDRHXA,100,114980,2057,25,80,55,7,5
12601,19/7/2020 10:00,vDRKPA,100,116157,2373,19,79,27,6,4
12602,19/7/2020 10:00,vDRHXA,100,117493,2362,25,80,56,7,5
12603,19/7/2020 10:15,vDRKPA,100,119941,2247,39,79,53,7,4
12604,19/7/2020 10:15,vDRHXA,100,120534,2219,47,80,73,8,5
12605,19/7/2020 10:30,vDRKPA,100,120916,1856,19,79,27,7,4
12606,19/7/2020 10:30,vDRHXA,100,120413,1891,26,80,57,7,5
12607,19/7/2020 10:45,vDRKPA,100,122042,2225,21,79,31,7,4
12608,19/7/2020 10:45,vDRHXA,100,122107,2219,27,80,57,8,5
12609,19/7/2020 11:00,vDRKPA,100,122928,2207,20,79,28,7,4
12610,19/7/2020 11:00,vDRHXA,100,123277,2186,28,80,58,8,5
12611,19/7/2020 11:15,vDRKPA,100,121871,2271,21,79,29,7,4
12612,19/7/2020 11:15,vDRHXA,100,122065,2290,28,80,58,8,5
12613,19/7/2020 11:30,vDRKPA,100,122459,2190,21,79,28,7,4
12614,19/7/2020 11:30,vDRHXA,100,122133,2199,28,80,58,8,5
12615,19/7/2020 11:45,vDRKPA,100,122173,1776,21,79,29,7,4
12616,19/7/2020 11:45,vDRHXA,100,122338,1806,29,80,58,8,5
12617,19/7/2020 12:00,vDRKPA,100,123877,2005,21,79,29,7,4
12618,19/7/2020 12:00,vDRHXA,100,124677,2015,29,80,59,8,5
12619,19/7/2020 12:15,vDRKPA,100,125585,1876,22,79,30,7,5
12620,19/7/2020 12:15,vDRHXA,100,125760,1904,29,80,59,8,5
12621,19/7/2020 12:30,vDRKPA,100,123963,1913,21,79,30,7,4
12622,19/7/2020 12:30,vDRHXA,100,125141,1941,29,80,59,8,5
12623,19/7/2020 12:45,vDRKPA,100,124927,1798,21,79,29,7,4
12624,19/7/2020 12:45,vDRHXA,100,124382,1801,28,80,59,8,5
12625,19/7/2020 13:00,vDRKPA,100,123832,1986,21,79,29,7,4
12626,19/7/2020 13:00,vDRHXA,100,123728,2023,28,80,59,8,5
12627,19/7/2020 13:15,vDRKPA,100,124406,1931,22,79,30,7,5
12628,19/7/2020 13:15,vDRHXA,100,125565,1940,29,80,59,8,5
12629,19/7/2020 13:30,vDRKPA,100,122382,1704,21,79,29,7,4
12630,19/7/2020 13:30,vDRHXA,100,123413,1721,28,80,59,8,5
12631,19/7/2020 13:45,vDRKPA,100,125009,2424,21,79,29,7,4
12632,19/7/2020 13:45,vDRHXA,100,125284,2398,28,80,59,8,5
12633,19/7/2020 14:00,vDRKPA,100,126193,2369,21,79,30,7,4
12634,19/7/2020 14:00,vDRHXA,100,125489,2374,28,80,59,8,5
12635,19/7/2020 14:15,vDRKPA,100,125094,2397,21,79,30,7,5
12636,19/7/2020 14:15,vDRHXA,100,125626,2393,29,80,59,8,5
12637,19/7/2020 14:30,vDRKPA,100,124319,2714,21,79,29,7,4
12638,19/7/2020 14:30,vDRHXA,100,124696,2698,29,80,59,8,5
12639,19/7/2020 14:45,vDRKPA,100,124247,2987,21,79,29,7,4
12640,19/7/2020 14:45,vDRHXA,100,124914,2935,28,80,59,8,5
12641,19/7/2020 15:00,vDRKPA,100,124703,2713,21,79,29,7,4
12642,19/7/2020 15:00,vDRHXA,100,124605,2734,29,80,59,8,5
12643,19/7/2020 15:15,vDRKPA,100,125458,2557,22,79,30,7,4
12644,19/7/2020 15:15,vDRHXA,100,126833,2567,29,80,59,8,5
12645,19/7/2020 15:30,vDRKPA,100,126878,2890,21,79,29,7,4
12646,19/7/2020 15:30,vDRHXA,100,127136,2892,28,80,59,8,5
12647,19/7/2020 15:45,vDRKPA,100,125568,2412,21,79,29,7,4
12648,19/7/2020 15:45,vDRHXA,100,126017,2407,28,80,58,8,5
12649,19/7/2020 16:00,vDRKPA,100,126373,2032,21,79,29,7,4
12650,19/7/2020 16:00,vDRHXA,100,126075,2017,29,80,59,8,5
12651,19/7/2020 16:15,vDRKPA,100,127064,2232,22,79,31,7,4
12652,19/7/2020 16:15,vDRHXA,100,128029,2195,29,80,59,8,5
12653,19/7/2020 16:30,vDRKPA,100,126448,2126,22,79,30,7,4
12654,19/7/2020 16:30,vDRHXA,100,126921,2119,28,80,59,8,5
12655,19/7/2020 16:45,vDRKPA,100,124454,1512,21,79,29,7,4
12656,19/7/2020 16:45,vDRHXA,100,123938,1528,28,80,59,8,5
12657,19/7/2020 17:00,vDRKPA,100,125591,1379,21,79,29,7,4
12658,19/7/2020 17:00,vDRHXA,100,126772,1899,29,80,58,8,5
12659,19/7/2020 17:15,vDRKPA,100,127200,1951,22,79,29,7,5
12660,19/7/2020 17:15,vDRHXA,100,131857,3579,29,80,59,8,5
12661,19/7/2020 17:30,vDRKPA,100,128130,2561,22,79,30,7,5
12662,19/7/2020 17:30,vDRHXA,100,133116,4830,29,80,59,8,5
12663,19/7/2020 17:45,vDRKPA,100,128086,2931,22,79,31,7,5
12664,19/7/2020 17:45,vDRHXA,100,131946,5444,30,80,59,8,5
12665,19/7/2020 18:00,vDRKPA,100,127375,2730,22,79,29,7,5
12666,19/7/2020 18:00,vDRHXA,100,130698,4902,29,80,59,8,5
12667,19/7/2020 18:15,vDRKPA,100,131347,3984,22,79,31,7,5
12668,19/7/2020 18:15,vDRHXA,100,133316,4545,29,80,59,8,5
12669,19/7/2020 18:30,vDRKPA,100,130413,5013,21,79,30,7,4
12670,19/7/2020 18:30,vDRHXA,100,131373,4990,29,80,59,8,5
12671,19/7/2020 18:45,vDRKPA,100,130653,5681,21,79,29,7,4
12672,19/7/2020 18:45,vDRHXA,100,131113,5703,28,80,59,8,5
12673,19/7/2020 19:00,vDRKPA,100,130064,5299,21,79,29,7,4
12674,19/7/2020 19:00,vDRHXA,100,131013,5339,28,80,58,8,5
12675,19/7/2020 19:15,vDRKPA,100,129926,4966,21,79,29,7,4
12676,19/7/2020 19:15,vDRHXA,100,129899,4974,28,80,58,8,5
12677,19/7/2020 19:30,vDRKPA,100,130543,4390,21,79,28,7,4
12678,19/7/2020 19:30,vDRHXA,100,131518,4410,27,80,58,8,5
12679,19/7/2020 19:45,vDRKPA,100,128904,3420,20,79,28,7,4
12680,19/7/2020 19:45,vDRHXA,100,128381,3426,27,80,58,8,5
12681,19/7/2020 20:00,vDRKPA,100,129383,3335,20,79,28,7,4
12682,19/7/2020 20:00,vDRHXA,100,129866,3347,27,80,57,8,5
12683,19/7/2020 20:15,vDRKPA,100,130563,3154,21,79,29,7,4
12684,19/7/2020 20:15,vDRHXA,100,131380,3177,27,80,57,8,5
12685,19/7/2020 20:30,vDRKPA,100,132016,3174,20,79,28,7,4
12686,19/7/2020 20:30,vDRHXA,100,132654,3219,27,80,57,8,5
12687,19/7/2020 20:45,vDRKPA,100,133163,2537,20,79,28,7,4
12688,19/7/2020 20:45,vDRHXA,100,133962,2553,28,80,57,8,5
12689,19/7/2020 21:00,vDRKPA,100,133038,2589,20,79,28,7,4
12690,19/7/2020 21:00,vDRHXA,100,133731,2594,26,80,57,7,5
12691,19/7/2020 21:15,vDRKPA,100,132824,2746,19,79,28,7,4
12692,19/7/2020 21:15,vDRHXA,100,132281,2724,26,80,57,7,5
12693,19/7/2020 21:30,vDRKPA,100,136027,3481,19,79,27,7,4
12694,19/7/2020 21:30,vDRHXA,100,136233,3501,26,80,56,7,5
12695,19/7/2020 21:45,vDRKPA,100,137007,3644,19,79,27,6,4
12696,19/7/2020 21:45,vDRHXA,100,138315,3653,26,80,55,7,5
12697,19/7/2020 22:00,vDRKPA,100,138372,4313,18,79,27,6,4
12698,19/7/2020 22:00,vDRHXA,100,138626,4308,24,80,55,7,4
12699,19/7/2020 22:15,vDRKPA,100,139568,5272,18,79,27,6,4
12700,19/7/2020 22:15,vDRHXA,100,141878,5269,24,80,55,7,4
12701,19/7/2020 22:30,vDRKPA,100,138670,4937,18,79,26,6,4
12702,19/7/2020 22:30,vDRHXA,100,139129,4914,23,80,53,7,4
12703,19/7/2020 22:45,vDRKPA,100,138137,4761,17,79,25,6,4
12704,19/7/2020 22:45,vDRHXA,100,138534,4740,22,80,53,6,4
12705,19/7/2020 23:00,vDRKPA,100,138411,4763,16,79,25,6,4
12706,19/7/2020 23:00,vDRHXA,100,137926,4746,21,80,52,6,4
12707,19/7/2020 23:15,vDRKPA,100,138045,4820,16,79,25,6,4
12708,19/7/2020 23:15,vDRHXA,100,138555,4834,21,80,51,6,4
12709,19/7/2020 23:30,vDRKPA,100,134457,4086,16,79,24,5,3
12710,19/7/2020 23:30,vDRHXA,100,135243,4103,20,80,50,6,4
12711,19/7/2020 23:45,vDRKPA,100,133243,3938,15,79,24,5,3
12712,19/7/2020 23:45,vDRHXA,100,133702,3884,19,80,49,6,4
12713,20/7/2020 0:00,vDRKPA,100,132453,3187,15,79,23,5,3
12714,20/7/2020 0:00,vDRHXA,100,132917,3180,20,80,48,6,4
12715,20/7/2020 0:15,vDRKPA,100,129127,2111,15,79,23,5,3
12716,20/7/2020 0:15,vDRHXA,100,130131,2109,19,80,47,6,4
12717,20/7/2020 0:30,vDRKPA,100,129921,1864,13,79,22,5,3
12718,20/7/2020 0:30,vDRHXA,100,129212,1876,18,80,47,5,4
12719,20/7/2020 0:45,vDRKPA,100,123849,1558,13,79,22,5,3
12720,20/7/2020 0:45,vDRHXA,100,125466,1552,17,80,46,5,3
12721,20/7/2020 1:00,vDRKPA,100,127649,2201,12,79,21,5,3
12722,20/7/2020 1:00,vDRHXA,100,127582,2210,16,80,45,5,3
12723,20/7/2020 1:15,vDRKPA,100,124021,2002,13,79,21,5,3
12724,20/7/2020 1:15,vDRHXA,100,124214,1978,16,80,44,5,3
12725,20/7/2020 1:30,vDRKPA,100,122528,2264,12,79,20,4,3
12726,20/7/2020 1:30,vDRHXA,100,122845,2261,15,80,43,5,3
12727,20/7/2020 1:45,vDRKPA,100,122887,2580,12,79,20,4,3
12728,20/7/2020 1:45,vDRHXA,100,122530,2570,15,80,42,5,3
12729,20/7/2020 2:00,vDRKPA,100,121540,3130,12,79,20,4,3
12730,20/7/2020 2:00,vDRHXA,100,121731,3101,14,80,42,5,3
12731,20/7/2020 2:15,vDRKPA,100,119267,3211,12,79,20,4,3
12732,20/7/2020 2:15,vDRHXA,100,120566,3177,14,80,42,5,3
12733,20/7/2020 2:30,vDRKPA,100,119948,3212,11,79,20,4,3
12734,20/7/2020 2:30,vDRHXA,100,119922,3195,13,80,41,4,3
12735,20/7/2020 2:45,vDRKPA,100,118620,2780,11,79,19,4,3
12736,20/7/2020 2:45,vDRHXA,100,119967,2777,13,80,40,4,3
12737,20/7/2020 3:00,vDRKPA,100,117560,2281,10,79,20,4,3
12738,20/7/2020 3:00,vDRHXA,100,118156,2322,13,80,40,4,3
12739,20/7/2020 3:15,vDRKPA,100,119085,3089,11,79,20,4,3
12740,20/7/2020 3:15,vDRHXA,100,119391,3106,14,80,42,4,3
12741,20/7/2020 3:30,vDRKPA,100,120144,4322,10,79,19,4,3
12742,20/7/2020 3:30,vDRHXA,100,119973,4356,13,80,40,4,3
12743,20/7/2020 3:45,vDRKPA,100,119652,4302,11,79,19,4,3
12744,20/7/2020 3:45,vDRHXA,100,120060,4297,13,80,39,4,3
12745,20/7/2020 4:00,vDRKPA,100,118764,4581,10,79,19,4,3
12746,20/7/2020 4:00,vDRHXA,100,119335,4557,12,80,39,4,3
12747,20/7/2020 4:15,vDRKPA,100,119239,5112,10,79,19,4,3
12748,20/7/2020 4:15,vDRHXA,100,120668,5114,13,80,39,4,3
12749,20/7/2020 4:30,vDRKPA,100,119998,5565,10,79,18,4,3
12750,20/7/2020 4:30,vDRHXA,100,120525,5573,12,80,39,4,3
12751,20/7/2020 4:45,vDRKPA,100,118595,5587,10,79,19,4,3
12752,20/7/2020 4:45,vDRHXA,100,119169,5600,12,80,39,4,3
12753,20/7/2020 5:00,vDRKPA,100,120580,5729,10,79,19,4,3
12754,20/7/2020 5:00,vDRHXA,100,120745,5755,13,80,40,4,3
12755,20/7/2020 5:15,vDRKPA,100,120470,5110,11,79,19,4,3
12756,20/7/2020 5:15,vDRHXA,100,120336,5129,14,80,40,4,3
12757,20/7/2020 5:30,vDRKPA,100,116929,3578,11,79,19,4,3
12758,20/7/2020 5:30,vDRHXA,100,116812,3571,13,80,40,4,3
12759,20/7/2020 5:45,vDRKPA,100,114791,2511,11,79,20,4,3
12760,20/7/2020 5:45,vDRHXA,100,114539,2522,13,80,41,4,3
12761,20/7/2020 6:00,vDRKPA,100,115392,2382,12,79,20,4,3
12762,20/7/2020 6:00,vDRHXA,100,116339,2389,15,80,42,5,3
12763,20/7/2020 6:15,vDRKPA,100,116731,2146,12,79,21,4,3
12764,20/7/2020 6:15,vDRHXA,100,117008,2189,16,80,44,5,3
12765,20/7/2020 6:30,vDRKPA,100,119086,2321,12,79,22,5,3
12766,20/7/2020 6:30,vDRHXA,100,118433,2306,16,80,45,5,3
12767,20/7/2020 6:45,vDRKPA,100,120397,1791,13,79,22,5,3
12768,20/7/2020 6:45,vDRHXA,100,119924,1812,17,80,47,5,3
12769,20/7/2020 7:00,vDRKPA,100,119955,1865,15,79,24,5,3
12770,20/7/2020 7:00,vDRHXA,100,119917,1888,20,80,49,6,4
12771,20/7/2020 7:15,vDRKPA,100,117990,1899,16,79,24,5,4
12772,20/7/2020 7:15,vDRHXA,100,118362,1900,20,80,50,6,4
12773,20/7/2020 7:30,vDRKPA,100,118217,1561,16,79,25,6,4
12774,20/7/2020 7:30,vDRHXA,100,118683,1538,21,80,52,6,4
12775,20/7/2020 7:45,vDRKPA,100,120419,1873,17,79,25,6,4
12776,20/7/2020 7:45,vDRHXA,100,120384,1892,23,80,52,6,4
12777,20/7/2020 8:00,vDRKPA,100,123061,2215,18,79,26,6,4
12778,20/7/2020 8:00,vDRHXA,100,122631,2203,23,80,54,7,4
12779,20/7/2020 8:15,vDRKPA,100,123865,2271,18,79,27,6,4
12780,20/7/2020 8:15,vDRHXA,100,124227,2280,24,80,54,7,4
12781,20/7/2020 8:30,vDRKPA,100,126789,3209,20,79,28,6,4
12782,20/7/2020 8:30,vDRHXA,100,126604,3218,25,80,55,7,4
12783,20/7/2020 8:45,vDRKPA,100,127288,4188,19,79,27,6,4
12784,20/7/2020 8:45,vDRHXA,100,128099,4210,25,80,55,7,4
12785,20/7/2020 9:00,vDRKPA,100,129428,5773,19,79,27,6,4
12786,20/7/2020 9:00,vDRHXA,100,129112,5770,25,80,56,7,5
12787,20/7/2020 9:15,vDRKPA,100,136007,7175,20,79,29,7,4
12788,20/7/2020 9:15,vDRHXA,100,135818,7197,27,80,56,7,5
12789,20/7/2020 9:30,vDRKPA,100,137748,7225,19,79,28,7,4
12790,20/7/2020 9:30,vDRHXA,100,137467,7208,26,80,56,7,5
12791,20/7/2020 9:45,vDRKPA,100,138025,7230,20,79,28,7,4
12792,20/7/2020 9:45,vDRHXA,100,138478,7223,27,80,57,7,5
12793,20/7/2020 10:00,vDRKPA,100,140331,7178,20,79,28,7,4
12794,20/7/2020 10:00,vDRHXA,100,136621,5288,27,80,57,8,5
12795,20/7/2020 10:15,vDRKPA,100,142490,8730,21,79,29,7,4
12796,20/7/2020 10:15,vDRHXA,100,135095,4714,27,80,58,8,5
12797,20/7/2020 10:30,vDRKPA,100,140323,8057,20,79,28,7,4
12798,20/7/2020 10:30,vDRHXA,100,135376,4325,28,80,58,8,5
12799,20/7/2020 10:45,vDRKPA,100,136623,6927,21,79,29,7,4
12800,20/7/2020 10:45,vDRHXA,100,132695,3710,28,80,58,8,5
12801,20/7/2020 11:00,vDRKPA,100,135722,5789,21,79,28,7,4
12802,20/7/2020 11:00,vDRHXA,100,130443,3059,28,80,58,8,5
12803,20/7/2020 11:15,vDRKPA,100,131832,3207,21,79,29,7,4
12804,20/7/2020 11:15,vDRHXA,100,130558,2662,28,80,58,8,5
12805,20/7/2020 11:30,vDRKPA,100,130255,2719,21,79,29,7,4
12806,20/7/2020 11:30,vDRHXA,100,130466,2739,28,80,58,8,5
12807,20/7/2020 11:45,vDRKPA,100,129828,2395,22,79,30,7,4
12808,20/7/2020 11:45,vDRHXA,100,130185,2424,29,80,58,8,5
12809,20/7/2020 12:00,vDRKPA,100,130352,2069,21,79,29,7,4
12810,20/7/2020 12:00,vDRHXA,100,130770,2081,28,80,59,8,5
12811,20/7/2020 12:15,vDRKPA,100,131277,1902,22,79,31,7,5
12812,20/7/2020 12:15,vDRHXA,100,132117,1905,29,80,59,8,5
12813,20/7/2020 12:30,vDRKPA,100,128950,2151,21,79,31,7,4
12814,20/7/2020 12:30,vDRHXA,100,129261,2151,29,80,59,8,5
12815,20/7/2020 12:45,vDRKPA,100,129003,2153,22,79,29,7,4
12816,20/7/2020 12:45,vDRHXA,100,129015,2187,29,80,58,8,5
12817,20/7/2020 13:00,vDRKPA,100,130449,2739,21,79,29,7,4
12818,20/7/2020 13:00,vDRHXA,100,130314,2745,28,80,59,8,5
12819,20/7/2020 13:15,vDRKPA,100,130799,2677,22,79,30,7,5
12820,20/7/2020 13:15,vDRHXA,100,130446,2680,30,80,59,8,5
12821,20/7/2020 13:30,vDRKPA,100,129290,2443,21,79,30,7,4
12822,20/7/2020 13:30,vDRHXA,100,129322,2422,28,80,58,8,5
12823,20/7/2020 13:45,vDRKPA,100,131656,2375,21,79,29,7,4
12824,20/7/2020 13:45,vDRHXA,100,131251,2362,28,80,58,8,5
12825,20/7/2020 14:00,vDRKPA,100,135016,3428,21,79,29,7,4
12826,20/7/2020 14:00,vDRHXA,100,134503,3479,28,80,59,8,5
12827,20/7/2020 14:15,vDRKPA,100,140927,4985,37,79,51,7,5
12828,20/7/2020 14:15,vDRHXA,100,142072,5022,50,80,72,8,5
12829,20/7/2020 14:30,vDRKPA,100,140269,4461,21,79,30,7,5
12830,20/7/2020 14:30,vDRHXA,100,139508,4459,29,80,59,8,5
12831,20/7/2020 14:45,vDRKPA,100,141311,4835,24,79,33,7,5
12832,20/7/2020 14:45,vDRHXA,100,141611,4872,32,80,62,8,5
12833,20/7/2020 15:00,vDRKPA,100,142353,5291,21,79,29,7,5
12834,20/7/2020 15:00,vDRHXA,100,142642,5312,29,80,59,8,5
12835,20/7/2020 15:15,vDRKPA,100,140348,5006,22,79,30,7,4
12836,20/7/2020 15:15,vDRHXA,100,140899,5034,29,80,59,8,5
12837,20/7/2020 15:30,vDRKPA,100,138066,4564,21,79,29,7,4
12838,20/7/2020 15:30,vDRHXA,100,137546,4552,29,80,58,8,5
12839,20/7/2020 15:45,vDRKPA,100,136616,4652,21,79,29,7,4
12840,20/7/2020 15:45,vDRHXA,100,137685,4681,29,80,59,8,5
12841,20/7/2020 16:00,vDRKPA,100,137209,4349,21,79,29,7,4
12842,20/7/2020 16:00,vDRHXA,100,136477,4398,29,80,60,8,5
12843,20/7/2020 16:15,vDRKPA,100,136298,4298,22,79,29,7,4
12844,20/7/2020 16:15,vDRHXA,100,136968,4270,29,80,59,8,5
12845,20/7/2020 16:30,vDRKPA,100,135079,3591,21,79,29,7,4
12846,20/7/2020 16:30,vDRHXA,100,134971,3597,28,80,58,8,5
12847,20/7/2020 16:45,vDRKPA,100,135320,2502,21,79,29,7,4
12848,20/7/2020 16:45,vDRHXA,100,135363,2541,28,80,59,8,5
12849,20/7/2020 17:00,vDRKPA,100,134589,2201,21,79,30,7,4
12850,20/7/2020 17:00,vDRHXA,100,133642,1829,28,80,58,8,5
12851,20/7/2020 17:15,vDRKPA,100,135637,2258,22,79,30,7,4
12852,20/7/2020 17:15,vDRHXA,100,137137,2306,29,80,59,8,5
12853,20/7/2020 17:30,vDRKPA,100,136683,2389,21,79,29,7,4
12854,20/7/2020 17:30,vDRHXA,100,136390,2385,28,80,59,8,5
12855,20/7/2020 17:45,vDRKPA,100,140244,2186,22,79,29,7,4
12856,20/7/2020 17:45,vDRHXA,100,140678,2193,29,80,59,8,5
12857,20/7/2020 18:00,vDRKPA,100,138274,1677,21,79,29,7,4
12858,20/7/2020 18:00,vDRHXA,100,139174,1649,28,80,59,8,5
12859,20/7/2020 18:15,vDRKPA,100,138204,1567,22,79,30,7,4
12860,20/7/2020 18:15,vDRHXA,100,137917,1555,29,80,59,8,5
12861,20/7/2020 18:30,vDRKPA,100,138630,2390,21,79,29,7,4
12862,20/7/2020 18:30,vDRHXA,100,139807,2370,28,80,59,8,5
12863,20/7/2020 18:45,vDRKPA,100,138583,2627,21,79,28,7,4
12864,20/7/2020 18:45,vDRHXA,100,139106,2602,28,80,58,8,5
12865,20/7/2020 19:00,vDRKPA,100,138571,2812,20,79,29,7,4
12866,20/7/2020 19:00,vDRHXA,100,140168,2812,28,80,58,8,5
12867,20/7/2020 19:15,vDRKPA,100,140630,3008,21,79,29,7,4
12868,20/7/2020 19:15,vDRHXA,100,141388,2990,27,80,58,8,5
12869,20/7/2020 19:30,vDRKPA,100,142531,2978,20,79,28,7,4
12870,20/7/2020 19:30,vDRHXA,100,142512,2985,27,80,57,8,5
12871,20/7/2020 19:45,vDRKPA,100,140995,3109,20,79,28,7,4
12872,20/7/2020 19:45,vDRHXA,100,141868,3130,26,80,57,7,5
12873,20/7/2020 20:00,vDRKPA,100,142484,2975,20,79,28,7,4
12874,20/7/2020 20:00,vDRHXA,100,142798,2966,26,80,57,7,5
12875,20/7/2020 20:15,vDRKPA,100,142222,2520,20,79,28,7,4
12876,20/7/2020 20:15,vDRHXA,100,142310,2564,27,80,57,7,5
12877,20/7/2020 20:30,vDRKPA,100,140774,2265,19,79,28,7,4
12878,20/7/2020 20:30,vDRHXA,100,140805,2249,26,80,56,7,5
12879,20/7/2020 20:45,vDRKPA,100,142673,1640,19,79,28,7,4
12880,20/7/2020 20:45,vDRHXA,100,143114,1668,26,80,56,7,5
12881,20/7/2020 21:00,vDRKPA,100,139225,1272,19,79,27,6,4
12882,20/7/2020 21:00,vDRHXA,100,139817,1294,25,80,56,7,5
12883,20/7/2020 21:15,vDRKPA,100,141388,1656,19,79,27,6,4
12884,20/7/2020 21:15,vDRHXA,100,141112,1680,26,80,56,7,5
12885,20/7/2020 21:30,vDRKPA,100,142236,1326,18,79,27,6,4
12886,20/7/2020 21:30,vDRHXA,100,142545,1278,25,80,56,7,4
12887,20/7/2020 21:45,vDRKPA,100,149732,5189,19,79,27,6,4
12888,20/7/2020 21:45,vDRHXA,100,150191,5203,25,80,55,7,4
12889,20/7/2020 22:00,vDRKPA,100,161568,9656,18,79,26,6,4
12890,20/7/2020 22:00,vDRHXA,100,161275,9613,23,80,54,7,4
12891,20/7/2020 22:15,vDRKPA,100,172175,15349,18,79,26,6,4
12892,20/7/2020 22:15,vDRHXA,100,172697,15344,24,80,54,7,4
12893,20/7/2020 22:30,vDRKPA,100,177983,19148,17,79,26,6,4
12894,20/7/2020 22:30,vDRHXA,100,178192,19133,23,80,53,7,4
12895,20/7/2020 22:45,vDRKPA,100,178541,19819,17,79,25,6,4
12896,20/7/2020 22:45,vDRHXA,100,178412,19851,22,80,52,6,4
12897,20/7/2020 23:00,vDRKPA,100,178174,20076,16,79,24,6,4
12898,20/7/2020 23:00,vDRHXA,100,179181,20050,21,80,51,6,4
12899,20/7/2020 23:15,vDRKPA,100,177107,20547,16,79,24,5,4
12900,20/7/2020 23:15,vDRHXA,100,177754,20516,20,80,50,6,4
12901,20/7/2020 23:30,vDRKPA,100,177404,20749,15,79,24,5,3
12902,20/7/2020 23:30,vDRHXA,100,178114,20742,19,80,49,6,4
12903,20/7/2020 23:45,vDRKPA,100,168734,17277,15,79,23,5,3
12904,20/7/2020 23:45,vDRHXA,100,168992,17270,19,80,48,6,4
12905,21/7/2020 0:00,vDRKPA,100,162888,13639,15,79,23,5,3
